"Id","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","X1","TCOV1","TCOV2","TCOV3","TCOV4","TCOV5","TCOV6","TCOV7","TCOV8","TCOV9","TCOV10","TCOV11","gr"
301,0.228284998963694,1.2278032991968,2.2992154586168,2.62314269021434,2.38070627816474,2.34004475115499,3.31161248882271,2.76418123265484,1.89283592921258,2.21362173164839,3.33369672789174,0,1,2,3,4,5,6,7,8,9,10,0.49,1,1,0,0,0,0,1,1,0,1,1,4
302,0.00401096388906079,0.192655273183127,1.0446932517168,1.18718302730162,1.28424137540753,1.7485475386187,2.23489452929343,1.44575657048139,1.99825608968357,1.85115866569287,2.49007050000073,0,1,2,3,4,5,6,7,8,9,10,0.77,0,0,1,1,1,0,1,0,1,0,0,3
303,0.363643428044273,1.1428961372741,2.14439120141746,2.15919613193285,2.11510373327555,2.39524921458229,2.81383913921814,3.11789700259071,2.73337550146637,2.33039252457045,3.52830252856484,0,1,2,3,4,5,6,7,8,9,10,0.65,0,0,1,1,1,0,1,1,0,1,1,4
304,0.0648684849353027,1.45979998145405,1.88673225925531,3.08445420004575,2.60862996110812,2.57183861510702,1.98374302546127,2.02134165762972,2.40449376532478,3.44797889643741,3.02979140354081,0,1,2,3,4,5,6,7,8,9,10,0.16,1,1,0,1,0,1,1,1,1,0,1,4
305,0,2.99074643069256,2.18581592630893,3.37274975884508,3.65646327963148,2.7831477246905,3.72107143962401,2.13537514403493,1.20565673398219,2.48359657655038,3.78885391331705,0,1,2,3,4,5,6,7,8,9,10,0.16,1,0,1,0,0,1,0,0,0,0,1,2
306,0,1.20986124484827,2.33972903369484,2.54970728584617,1.85287280065961,3.30021845340564,2.36157377429509,2.62797940337967,3.04973861748499,3.97374107122756,3.03226840996867,0,1,2,3,4,5,6,7,8,9,10,0.23,0,0,1,1,1,0,0,1,0,1,0,4
307,0.173869847894391,2.91334437436999,3.66504744174987,3.65374738983307,2.98685993916166,3.49118119863095,4.3803181649244,3.27757181044747,3.9796160422755,3.03232361483315,4.50763686658899,0,1,2,3,4,5,6,7,8,9,10,0.21,0,0,1,0,0,0,1,0,0,1,0,1
308,0,2.26092437656371,3.08709102258771,2.43604481035798,1.97113199527828,2.10537116873313,2.83744730664492,2.8557630698015,3.73604321614113,3.51374496844206,2.89808592682768,0,1,2,3,4,5,6,7,8,9,10,0.72,0,0,1,0,1,0,0,0,1,0,0,2
309,0.434731551761939,1.4222659546793,1.10223343654525,1.95816155659634,2.27308203612346,2.45824206709228,2.50765847068316,2.99098804785784,3.55168303240471,3.60014024063937,2.37497557085368,0,1,2,3,4,5,6,7,8,9,10,0.29,1,1,0,0,1,1,0,1,0,0,1,4
310,0,1.82320610779876,1.94982182306934,1.80688048863193,1.74097256685176,2.8734195419326,2.42290943123431,2.29448509003027,2.81728365198944,3.48079664083735,2.61610717630139,0,1,2,3,4,5,6,7,8,9,10,0.1,0,1,0,0,0,0,1,0,0,0,1,4
311,0,2.2580392760352,1.85329290076928,3.86468990790067,2.96639588031448,2.46562644634369,3.85525465428046,2.50097403121084,3.66404748574241,2.82925518892274,1.83531287471583,0,1,2,3,4,5,6,7,8,9,10,0.81,0,0,1,0,1,1,1,0,1,0,0,2
312,0.163813807716202,3.24431756114486,2.85432570059602,2.01711719109974,2.72024627974459,2.94000510348526,3.03884503431524,1.78393054271589,2.64155072636587,2.4363574141236,3.43136777801333,0,1,2,3,4,5,6,7,8,9,10,0.75,0,1,1,0,1,1,0,1,1,1,0,2
313,0.0546540148981517,1.08634084123301,2.16249972295538,2.74239421350297,2.58916504074235,2.18728787835261,2.62931392877947,2.1644078252808,3.46307959632039,2.98267955411639,3.05836329539162,0,1,2,3,4,5,6,7,8,9,10,0.13,1,1,1,0,1,0,1,0,1,1,0,4
314,0,1.38256873745858,2.48303938013675,2.08286661373085,2.93091603898802,3.12594460521298,3.48151322417011,2.83649398164669,2.59234053824224,2.45127283128318,3.57517985333569,0,1,2,3,4,5,6,7,8,9,10,0.47,1,1,0,0,0,1,0,0,0,1,0,4
315,0.432215770516059,2.53330516440389,2.75208648882364,3.87874034619561,2.84610737623326,2.59039842675943,2.20948215476537,3.30044320011248,1.56530842106251,2.44589759355747,3.48000486645811,0,1,2,3,4,5,6,7,8,9,10,0.21,1,0,0,0,0,1,1,1,0,1,0,2
316,0.166351845745154,4.02708730176417,3.44787850377056,3.71619012666451,3.4094354017034,2.91247619229914,3.80716309800434,3.70234025325891,3.14223578613616,3.62856574194088,4.30679512679696,0,1,2,3,4,5,6,7,8,9,10,0.86,1,0,1,1,0,1,0,0,0,0,0,1
317,0.645656270504424,2.8379708155185,4.43550691614808,3.33386299124451,3.78570284193617,2.7605243860124,3.10413260263488,3.50808571902301,3.48127415872935,3.96266215344457,3.50758409288636,0,1,2,3,4,5,6,7,8,9,10,0.49,1,1,1,0,0,0,0,0,1,1,0,1
318,0.345900982450542,0.759530597620282,1.19606730927057,1.63950124084127,1.32804520896959,1.56863782530597,1.88191888213485,1.92804909294861,1.82841718123089,1.97977571039659,1.83039923453867,0,1,2,3,4,5,6,7,8,9,10,0.33,0,0,1,1,0,1,1,0,1,0,1,3
319,0.0575477102248686,1.31567843977668,2.36346024211013,2.2145286026781,2.19732305890161,2.51530171491547,2.8548747984906,2.60970640139533,2.53953308878135,2.63597653540778,2.46834122001013,0,1,2,3,4,5,6,7,8,9,10,0.84,1,1,0,1,0,0,1,1,0,0,0,4
320,0.0832019022851149,1.30914057321137,2.22726291687598,2.2266531502615,2.14291623487512,2.74407543402043,2.75640771184893,2.60812624120496,3.11057170185188,2.23014841331864,3.2577988852117,0,1,2,3,4,5,6,7,8,9,10,0.79,1,0,1,1,0,0,1,0,1,1,1,4
321,0.227581430258797,0.788253070018446,2.3495557626212,2.02461769913255,2.07100512937652,2.59940154381221,3.24279534825218,2.81257036951392,2.72502814915595,2.47589646585319,2.88473392001093,0,1,2,3,4,5,6,7,8,9,10,0.7,0,1,1,1,0,1,0,1,1,0,1,4
322,0.272069897828566,1.37069774445479,1.65203456789162,3.00297941828472,2.20729949812789,2.27859733352271,2.49219533270928,2.72264850667548,3.24198328585752,2.77091210867694,2.66196301039158,0,1,2,3,4,5,6,7,8,9,10,0.18,0,1,0,1,1,0,0,1,0,1,0,4
323,0.161583499402522,2.7967569885994,2.72120567045357,2.40598049384535,2.69408755056976,3.30833859599358,3.23940215417142,2.69108382977519,2.34635975046449,1.96348975749204,3.60383175932608,0,1,2,3,4,5,6,7,8,9,10,0.5,0,1,1,0,1,0,0,1,0,1,0,2
324,0.166626221649695,3.6417027171952,3.53467508719122,3.79745917837519,3.9643034229023,3.41779414871988,3.7435278337944,3.81702842576936,3.31878104933314,2.90592639379827,3.46050791720763,0,1,2,3,4,5,6,7,8,9,10,0.77,1,0,1,1,0,1,0,1,1,1,0,1
325,0.682147456762317,0.708702426396977,2.14016888484658,1.96263317155377,2.26024258623449,2.03236151382342,2.14662257974169,2.87208817546008,2.25724927257691,2.3861375999773,2.84187012530716,0,1,2,3,4,5,6,7,8,9,10,0.57,1,0,0,0,0,0,1,1,0,1,0,4
326,0.643255772554784,1.61251342741121,1.1025848295998,2.52912504265701,2.67721676709361,3.12397901178082,2.99476816911971,2.97506853881628,3.25025239138136,2.96115348134892,2.07762105045779,0,1,2,3,4,5,6,7,8,9,10,0.01,1,0,0,1,0,1,1,0,0,0,0,4
327,0.13271241554339,0.0133064104226549,0.70270685924754,0.891093595730431,1.29535459818055,1.46007014872536,1.37348890204257,2.7108247873565,1.81003072390729,2.07008531469361,2.13898574030008,0,1,2,3,4,5,6,7,8,9,10,0.34,1,0,1,0,0,1,1,1,0,1,1,3
328,0.26100375535674,2.86977876555739,3.98965796227443,3.42036062254553,2.94763191946272,3.74142148642431,3.21255508212897,3.91394135049518,3.83015989363363,3.53111163633414,2.59981609895512,0,1,2,3,4,5,6,7,8,9,10,0.41,1,0,1,1,1,1,1,0,1,1,0,1
329,0.211473613266396,1.98752971615793,2.79305051768368,3.09162614835231,3.04735709404871,2.8733576064796,3.12130067405366,3.13835521202276,2.98456077295865,2.40705825325721,1.75094436138866,0,1,2,3,4,5,6,7,8,9,10,0.06,0,0,1,1,0,1,1,0,0,1,0,2
330,0.0467468018858939,0.414694622643665,1.21125530253279,1.54458880017025,2.03946621994416,2.1962235657003,1.57439079628168,1.78083080398713,2.44433500700603,1.25107445735641,1.77138515993976,0,1,2,3,4,5,6,7,8,9,10,0.73,0,1,1,0,0,0,0,1,0,1,0,3
331,0,3.04140372350232,3.16456625624793,2.91505824022885,3.44279707390151,2.37878766514642,4.28746657827369,2.73859431944583,2.72851335518298,2.29195396319809,3.89670806635813,0,1,2,3,4,5,6,7,8,9,10,0.75,0,0,0,1,1,1,1,0,0,0,0,2
332,0.0133660070058336,1.36685910105392,1.90027993094859,2.43297423117219,2.8905422814807,2.75849868761309,3.06446574338352,2.0712402099659,1.8823228369948,2.71031797499662,2.49217428930703,0,1,2,3,4,5,6,7,8,9,10,0.97,0,1,0,1,0,0,0,1,0,0,1,4
333,0.739457212825937,1.52176897663923,1.54585692793373,1.88299838199967,2.56906113219709,3.12573192521772,2.81218518813844,2.54545306463947,2.39668322410679,3.36866690903169,2.01251809163227,0,1,2,3,4,5,6,7,8,9,10,0.08,0,1,1,1,0,0,0,0,0,0,1,4
334,0.842514319413349,1.28574237238928,1.35736948260117,2.61348136330758,2.14740383298785,2.87468715641243,3.25146373444594,2.57574182598867,2.40793072808382,2.33568942316446,3.07193079923623,0,1,2,3,4,5,6,7,8,9,10,0.42,1,1,1,1,1,0,1,0,0,1,0,4
335,0,0,1.29294321691031,1.20093525595809,1.2168842350641,1.2399060068283,1.87414030174467,2.39840750790721,2.42399991490261,1.94616927669596,2.43803930387379,0,1,2,3,4,5,6,7,8,9,10,0.96,1,1,0,1,1,1,1,1,0,0,1,3
336,0,1.00233505229629,1.13371379187343,2.01396566099932,2.25901175687884,2.4377027299489,2.58419546125955,3.13919674955631,3.18415640371007,2.27693740083543,3.20553472565414,0,1,2,3,4,5,6,7,8,9,10,0.75,0,1,0,0,1,0,0,1,0,1,0,4
337,0,3.99136238836517,3.10840234453914,3.89190199219609,2.19786998455384,3.77226193104035,2.09121321842625,3.1338319901198,2.64539218033827,1.7282658122091,4.74299348498182,0,1,2,3,4,5,6,7,8,9,10,0.7,1,0,1,1,0,0,1,0,1,1,1,2
338,0.0852410446277198,3.49864318515123,3.74331686285302,3.14946741626875,3.84860936674417,3.16682707096703,3.74391109770641,2.88854595931669,3.81910893012253,4.11505780192315,4.36784733829229,0,1,2,3,4,5,6,7,8,9,10,0.83,1,1,0,1,1,0,0,0,1,0,0,1
339,0,2.82248143265883,2.2044041439115,3.66041778504809,3.13450521551547,1.70698184659386,3.45397190361618,3.24301109085752,2.9872763108535,2.35508463814547,2.43235364496166,0,1,2,3,4,5,6,7,8,9,10,0.31,1,1,1,1,1,0,1,1,1,0,0,2
340,0.131825980611326,3.04365979949318,3.62094880834964,2.80440135605324,3.84952277229562,3.59297275879225,3.81277886633727,3.89770442465863,3.37799721965582,3.41136111173508,3.69823223616068,0,1,2,3,4,5,6,7,8,9,10,0.95,0,1,1,0,1,1,0,0,1,0,1,1
341,0,3.99763224679673,2.55183406425775,3.00559448035346,3.17081357160403,3.94729468749967,2.92297283173031,3.34740499981414,3.99627293621874,4.23779355480795,4.98914179471004,0,1,2,3,4,5,6,7,8,9,10,0.36,1,1,1,0,0,0,1,1,1,1,0,1
342,0,2.09668834617814,2.36855261049789,2.12626023679998,2.79384926749956,3.18200470537889,3.33215925389694,2.22597232438239,2.68864066822492,3.36841521130953,2.76043704200121,0,1,2,3,4,5,6,7,8,9,10,0.78,0,1,0,0,0,0,1,0,1,1,1,4
343,0,0.230421600620051,0.949629840422311,1.15471420370654,1.51377893670683,1.69985032539444,1.942897326361,2.18763884768015,2.05820527775516,2.15110136792512,2.82637791920095,0,1,2,3,4,5,6,7,8,9,10,0.02,0,0,0,1,1,1,1,0,1,0,0,3
344,0.670007822619001,2.90455157225022,3.9853379250016,4.3272709102904,3.86242819613652,3.40482564538943,4.0257184869466,2.75304636772253,3.97977081533079,3.30524687202583,4.21864499761141,0,1,2,3,4,5,6,7,8,9,10,0.81,1,1,0,0,0,0,1,1,1,0,1,1
345,0,3.2693831854665,1.31607992798788,1.63849625603435,3.54853469569372,2.68351564159677,2.43256805959794,2.58234381887211,3.29540168409758,3.24720696112959,2.55839254390941,0,1,2,3,4,5,6,7,8,9,10,0.07,0,1,0,1,1,0,1,1,0,0,1,2
346,0,1.04503011277784,1.33633433048173,2.95886147881982,2.69618887260617,3.18497734737111,3.43703930488246,1.70423918374201,2.83024767979805,3.67543275163133,3.13011260979699,0,1,2,3,4,5,6,7,8,9,10,0.45,0,0,1,1,1,1,0,0,0,0,0,4
347,0,3.74569464922238,4.26036928819864,3.517288325717,3.44511954831297,2.62621910166496,3.42111854594568,3.51455953665708,2.30470541423116,3.48223792701466,2.31998083435793,0,1,2,3,4,5,6,7,8,9,10,0.82,1,0,1,1,1,1,0,1,0,0,1,2
348,0.505708566686879,1.9244658952716,2.73962826833709,2.89890262240371,3.26571608307363,2.99890839189145,3.76431384577783,3.05874156230084,3.66352626320725,3.03638122244282,2.80376939830223,0,1,2,3,4,5,6,7,8,9,10,0.63,1,0,0,0,0,0,0,0,0,1,1,2
349,0.392430600055473,3.43474478662441,3.03863504877435,3.33810351720545,3.63051960468188,3.03042844763631,3.61356452917714,3.22842572105231,3.10116824811565,2.59793100945382,3.32282231265363,0,1,2,3,4,5,6,7,8,9,10,0.65,1,0,1,0,0,0,1,0,1,0,1,1
350,0,1.62488035374769,2.2206104130245,1.89373483403634,3.09174713483477,2.76371698278512,2.79325477688624,2.84636760375042,3.06795539359299,2.49834150785264,2.33441021091952,0,1,2,3,4,5,6,7,8,9,10,0,1,0,0,0,1,1,0,0,0,1,0,4
351,0.236774682173794,3.20247566766355,2.50333042138002,3.66485473896005,3.38880078351683,3.3287506529532,2.65758487515425,2.78195039679064,2.89012227696281,1.82903522581482,3.38634630495925,0,1,2,3,4,5,6,7,8,9,10,0.54,1,1,0,1,1,1,1,1,1,0,0,2
352,0.365492528406313,2.33410262526959,2.03027191610307,2.23084098415541,1.87054426895843,3.15671663591282,3.43646794080753,2.86807896451224,2.82818896124088,2.94453637789392,2.83797977614226,0,1,2,3,4,5,6,7,8,9,10,0.46,1,0,0,1,1,0,1,1,0,1,1,4
353,0.435905814018753,2.53265071369149,3.13072070961703,3.07868316839463,3.10172274785216,2.2858300641202,3.13424081581989,2.9581769630236,3.02699782263285,3.09894994292047,2.62732631090803,0,1,2,3,4,5,6,7,8,9,10,0.48,0,0,0,0,1,1,1,0,0,0,1,2
354,1.33656194753088,2.50055375959413,3.00399328469739,2.54846935954108,3.12552310731246,2.06696823047797,2.00166253867039,2.1082374890412,2.78260110973811,0.853889437770163,2.08285966802422,0,1,2,3,4,5,6,7,8,9,10,0.31,0,1,0,1,1,1,0,1,0,1,0,2
355,0.282235849318457,1.95295850384835,1.61309006306669,3.3453693615082,2.88082746884522,3.66868258970029,3.7321667361422,2.27931502141151,2.87161533166824,4.22912886064972,3.11862919307516,0,1,2,3,4,5,6,7,8,9,10,0.21,0,0,1,0,1,0,1,1,0,0,0,2
356,0.479571956017967,1.11492986344174,1.88129906728444,1.77627925307436,1.97588919872592,2.75473990429493,3.49151629681178,2.81913821184478,3.86859451103934,3.16441108261736,3.00214596990388,0,1,2,3,4,5,6,7,8,9,10,0.32,0,0,0,0,0,0,0,1,0,0,1,4
357,0,3.28725727250843,3.4950706609317,3.23321121811721,3.43792898340747,2.62454334767093,3.82212090760906,3.3035649381964,3.87640390418264,4.11950891984282,3.40544620646579,0,1,2,3,4,5,6,7,8,9,10,0.01,0,0,0,0,1,0,0,0,1,0,0,1
358,1.49976967420705,3.32987423456822,4.12966183859734,2.24262694441533,4.60316173513751,2.15420324495923,3.46150211667271,2.0837556483373,2.21732955016446,1.68446930579131,1.93552417912774,0,1,2,3,4,5,6,7,8,9,10,0.77,0,0,1,1,1,1,0,1,1,0,0,2
359,0,2.61572832168074,2.96647277545541,2.76240319681916,1.88576896001931,2.96037939611233,2.15257366204905,1.56160400398597,2.56744123586841,3.51923300435732,4.03844344586459,0,1,2,3,4,5,6,7,8,9,10,0.69,0,1,1,0,1,1,1,1,1,1,0,2
360,0.430265230572263,1.53252293842605,1.12106643162,1.66507972559188,1.43801045001065,1.7464967266853,1.86532205864856,2.20111671639715,2.42361723824014,2.10706848084716,1.28173661896825,0,1,2,3,4,5,6,7,8,9,10,0.01,0,1,0,0,0,1,0,0,1,0,1,3
361,0,1.3877979847282,1.38414049886781,1.54307908703291,1.48849078925073,1.03047572785448,1.81713187176399,1.35560850586065,1.81654395278605,2.32595682686515,1.68690399549261,0,1,2,3,4,5,6,7,8,9,10,0.28,1,0,1,0,0,0,0,1,0,1,0,3
362,0,1.8925557637241,2.12117203043163,2.39777093744701,2.42733981396809,2.1430681031544,2.82074228303339,3.16147315490089,3.00516832534828,2.40002040254929,2.40161456632555,0,1,2,3,4,5,6,7,8,9,10,0.63,1,0,1,1,1,1,1,0,0,1,1,4
363,0,2.4885322509564,3.23482998220529,3.31191456640949,2.92914091713336,2.7541248921047,2.6918659256789,3.82709452657593,4.36135214852425,3.34657262382604,2.59701055563204,0,1,2,3,4,5,6,7,8,9,10,0.39,0,1,1,0,0,0,0,0,0,0,0,2
364,0.145351490016728,1.70630656625745,2.09474596485082,2.26564049610506,2.0012600879694,2.64778893707737,3.25880623383658,3.01879902516606,2.72956151960075,3.37265321319048,2.94098931050011,0,1,2,3,4,5,6,7,8,9,10,0.99,1,0,0,0,1,1,0,1,1,0,0,4
365,0.128604637700397,3.75816624548879,3.44254519079964,2.8968894521165,4.08717743530486,4.03391118979862,3.64066709199208,3.97556314451988,3.9003681476281,3.72380415490988,3.5426943456747,0,1,2,3,4,5,6,7,8,9,10,0.27,1,0,0,1,0,0,1,1,0,0,0,1
366,0,1.03188949030899,2.09325182832828,2.51338559484893,2.29056096158742,2.34839700276429,2.35342970109491,4.41382762253787,2.53181984809943,3.48598592584512,3.38417525570303,0,1,2,3,4,5,6,7,8,9,10,0.83,1,0,0,0,0,1,1,0,0,1,0,4
367,0.744970345535824,0.533538897561687,2.10464689255836,2.1175673095621,2.55562861874872,3.36023033037148,3.01337175188761,3.05089948278624,2.25245659701578,2.34540254785394,3.23718325681699,0,1,2,3,4,5,6,7,8,9,10,0.2,1,0,1,1,0,1,0,0,0,0,1,4
368,0,1.41310582913517,1.52404606722947,1.60073561353641,2.83599012214539,2.31185286156091,2.20630537176876,2.31779163839179,2.82345250256863,2.808309266553,3.17946459401345,0,1,2,3,4,5,6,7,8,9,10,0.3,1,0,1,0,1,0,0,1,1,1,0,4
369,0.321288284283233,1.50317211399444,2.08255964210924,1.66859993328373,2.21653098357461,2.61349953180287,2.92028778472291,3.46336336825052,3.37238035289362,3.33891161587791,3.28228078523564,0,1,2,3,4,5,6,7,8,9,10,0.95,0,1,1,0,1,1,1,0,1,1,1,4
370,0,1.7465768869716,1.72292155093017,2.52733912565505,2.81305091269413,3.26672677986378,2.81807958629551,2.48083499215001,2.41649924580705,2.38836346534888,2.97142941801703,0,1,2,3,4,5,6,7,8,9,10,0.86,0,0,1,0,1,1,0,0,1,1,0,4
371,0,1.32725710406589,2.49932744252909,2.08989762351592,3.17468053866986,1.91659840444872,3.69729046493122,2.91052896601866,2.76180481388901,2.17395390078077,3.34540086544479,0,1,2,3,4,5,6,7,8,9,10,0.6,1,1,1,1,0,1,0,1,1,1,1,2
372,0.106270112589762,0.861169277432045,1.20864962807618,0.633679681497512,1.63061792921657,1.91627410405899,1.81139068969867,2.28670626962231,1.70580403555686,2.12539468131604,2.53604562222726,0,1,2,3,4,5,6,7,8,9,10,0.85,1,0,1,0,0,0,1,0,1,1,1,3
373,0,1.97117250232894,1.85353641121742,2.19785088032113,2.44215365324885,2.35642218345695,2.66838775273206,3.22455435455034,2.90110108279792,2.37208440266508,3.27546449386042,0,1,2,3,4,5,6,7,8,9,10,0.26,0,1,1,0,0,1,1,0,1,1,0,4
374,0,3.69379390373657,4.52569619739346,4.36767733788743,3.41480011608193,3.4694112539437,3.83280967238348,3.55179305349417,3.73338623768505,4.57361725248794,4.28233557005479,0,1,2,3,4,5,6,7,8,9,10,0.42,0,0,0,0,1,1,1,1,0,0,1,1
375,0,3.17384650942385,3.5162028520401,4.06924061328604,4.08661085480388,4.10291537931597,3.10038907934963,3.64432040391904,3.67006897679688,3.81599822679954,4.15791084365434,0,1,2,3,4,5,6,7,8,9,10,0.1,1,1,1,0,0,1,0,1,1,0,0,1
376,0,3.84043266825503,3.76815876061443,4.02560070886316,3.42845705702136,3.93138875530959,3.54258060309255,3.74096102403793,3.28046697279605,4.04648863760603,4.52917439241494,0,1,2,3,4,5,6,7,8,9,10,0.52,0,1,0,1,1,1,1,0,0,1,1,1
377,0.0341776046895065,0.283462489470632,1.02747454931278,1.78437880608199,1.35713237384243,2.16534493511665,1.89484944618084,2.17310100715049,1.84708797513297,1.85185662743683,2.30927066260903,0,1,2,3,4,5,6,7,8,9,10,0.78,1,1,0,0,1,0,1,1,1,1,0,3
378,1.08295994690422,1.77237482155243,0.86850343798608,0.736465472338244,2.57705270578216,2.77093477333166,3.10094536172572,3.52896500798257,3.30823230899767,2.62235151365931,2.88303997260343,0,1,2,3,4,5,6,7,8,9,10,0.4,0,1,0,1,0,0,0,1,1,0,0,2
379,0,1.15208239781222,2.55034014135285,2.1219341836531,1.58814625639527,2.22626489567276,2.87778494976501,3.22168171190212,3.28023184420065,2.34492540586792,3.43212821371163,0,1,2,3,4,5,6,7,8,9,10,0.52,1,0,1,0,1,0,0,0,0,1,0,4
380,0.0358503992842512,2.17626826421064,2.46035439256505,3.36989749915167,3.34577448345074,2.15544011027948,3.83174855182044,2.61390488209875,3.63208340214009,3.21113343957882,2.47045787492581,0,1,2,3,4,5,6,7,8,9,10,0.97,0,0,0,0,1,1,0,0,0,1,1,2
381,0.0603593010889976,3.38283548929546,3.78908988730224,3.72637861592325,3.68510377956832,2.9721924983038,2.97015042090431,4.41553991056592,3.8005864850164,2.51153098845484,3.42792405566095,0,1,2,3,4,5,6,7,8,9,10,0.94,0,0,1,0,1,1,0,1,0,1,0,1
382,0.23698837700938,1.68504027965517,2.30611082065006,2.1073099891994,2.81668567406383,2.09957394395435,2.60825468440515,2.672031081922,2.79113314184215,3.14303621657387,3.15961964719689,0,1,2,3,4,5,6,7,8,9,10,0.6,1,1,0,1,0,1,0,1,1,1,0,4
383,0,3.36356313074296,2.82501051603081,3.24745958364303,4.36647654646455,2.91856737761402,3.82327488225644,3.16453973178313,3.71300256458333,3.47613248580541,3.6309163232405,0,1,2,3,4,5,6,7,8,9,10,0.66,1,0,0,0,0,0,1,1,0,0,1,1
384,0.846676532032405,3.07064083594414,2.42834876030291,4.01247077157343,3.22389277764544,3.49096037232387,3.16134004904322,2.69440736208748,2.29455885792484,1.87047575863451,2.52360147322709,0,1,2,3,4,5,6,7,8,9,10,0.44,1,0,0,0,0,0,0,1,0,0,0,2
385,0.5972248083675,3.0893807055914,3.48259518294201,4.36770992607638,3.97122577895679,3.73588931164248,3.36806367641658,3.82126744427493,2.4988593564165,3.69944326195011,3.47376407875515,0,1,2,3,4,5,6,7,8,9,10,0.94,1,1,1,1,1,0,0,0,1,0,1,1
386,0,1.37083655907653,1.58070826959815,2.07237717705233,2.40708426482228,2.74265680799098,2.01714487072111,1.97180384509825,3.32589823366346,2.54613944533885,2.82407258370799,0,1,2,3,4,5,6,7,8,9,10,0.93,0,0,1,0,0,1,0,1,1,1,0,2
387,0.361407156109972,3.06887418855575,4.43007069250534,3.2059008379483,3.16965315581463,2.08258788665207,3.08409434126509,2.79962898236427,2.71804489189247,3.01031169644757,1.97665126279542,0,1,2,3,4,5,6,7,8,9,10,0.55,0,1,0,1,1,1,0,0,0,0,1,2
388,0,1.56134615252405,2.03207402741953,1.92998805645497,2.07782474985403,2.31579151551273,2.59698530398483,2.84597152356053,2.27634688933719,2.72885178767459,2.54807770046386,0,1,2,3,4,5,6,7,8,9,10,0.79,1,1,0,0,1,1,0,0,0,0,1,4
389,0,0.977066725428411,0.329584472369655,1.32848041962107,2.23939345178267,1.84704307997561,1.17544138202504,2.22647838265434,2.43301058190688,2.14242357173662,2.10716269437578,0,1,2,3,4,5,6,7,8,9,10,0.13,0,1,1,1,1,1,1,1,1,0,1,3
390,0.37230397518221,3.88992655753627,3.86988045202414,3.06452556770937,3.28661072168977,4.57355058783198,4.4398853350226,3.51001973454846,3.12290634760573,2.44233356123694,3.90801305061383,0,1,2,3,4,5,6,7,8,9,10,0.1,0,0,1,0,1,1,1,0,1,0,1,1
391,0.669592943193599,1.70542930341318,2.39219399754054,4.21369493139493,2.12282030729801,3.12574704770641,2.74751705904413,3.05381938785754,3.19410922120293,2.96798989961574,3.48546163077369,0,1,2,3,4,5,6,7,8,9,10,0.08,0,1,1,1,1,0,0,0,1,0,0,2
392,0.239277936839257,1.61645266180533,1.85311970604397,2.23200282075033,2.17847777105814,2.2955747074638,2.67778663385343,2.57802948802331,2.5380659529425,2.84203341950418,3.26573076171221,0,1,2,3,4,5,6,7,8,9,10,0.64,0,0,0,1,1,1,1,1,0,0,1,4
393,0,2.33743831190632,2.64055420529275,3.43267976744972,2.67879592999396,2.96755493495711,3.25916891215749,2.28021007794301,2.60649353188977,2.79306154707832,2.9547561456958,0,1,2,3,4,5,6,7,8,9,10,0.14,1,0,0,0,1,0,0,0,0,0,1,2
394,0,4.0960590585042,3.09117462316626,4.36153341179559,3.92029193075789,2.92745976641676,2.15268607562473,3.3460283961176,2.86156801995948,3.71462622196947,2.82292982815739,0,1,2,3,4,5,6,7,8,9,10,0.26,0,1,1,0,0,0,1,1,1,1,1,2
395,0,2.51391839954651,1.78516633486971,3.96670465141061,2.73752595759704,3.07135296126426,3.54652094959501,2.24850587471497,2.85559082683419,2.34644808679504,3.78841130202712,0,1,2,3,4,5,6,7,8,9,10,0.94,0,0,1,1,1,0,1,1,0,1,0,2
396,0.396238769757421,1.51333558963108,2.70879625316622,2.43821740137498,3.97202237553805,2.67583587627734,2.21642050230981,3.11126964601863,3.59221843636689,2.2494740231538,3.43851954563323,0,1,2,3,4,5,6,7,8,9,10,0.86,0,0,0,0,0,1,1,1,0,1,1,2
397,0,2.64418242321104,2.39018128671478,2.04431952546345,3.11323836118707,3.14980302226297,3.27832511036867,3.5838156398795,1.99923813211675,2.58876485385604,4.65817084234275,0,1,2,3,4,5,6,7,8,9,10,0.53,1,1,0,1,0,0,1,1,1,0,1,2
398,0,4.59470666406147,3.76954826578983,3.36250722344473,3.43319462423509,4.71348551322646,3.76353265904311,2.88875123366308,3.62814398230182,3.62129044804699,4.57721210535263,0,1,2,3,4,5,6,7,8,9,10,0.75,1,1,0,0,1,0,0,1,1,0,0,1
399,0,1.36981258762631,2.46860716278916,2.85168787401804,2.18443683684922,2.60701674223608,2.61921599529509,1.97170245964809,2.64725366888446,3.3490221265029,2.8009792455996,0,1,2,3,4,5,6,7,8,9,10,0.86,1,0,0,0,0,0,0,1,1,1,1,4
400,0.251160475328498,0.353063444961991,0.915625458619561,0.669794669894564,1.38891220646131,2.0709142349461,2.0352603872807,1.68804395221615,2.36027756436733,1.69031766909066,2.09965517970504,0,1,2,3,4,5,6,7,8,9,10,0.7,1,0,0,0,1,0,1,1,0,1,0,3
